ID,SenId,Words,LID
23888,2168,download,English
23889,2168,karannath,Sin-Eng
23890,2168,ba,Sin-Eng
23891,2168,...,Symbol
23892,2168,godak,Sin-Eng
23893,2168,slow,English
23894,2168,🙄,Symbol
23895,2169,නියමයි,Sinhala
23896,2170,පට්ටම,Sinhala
23897,2170,..,Symbol
23898,2170,ko,Sin-Eng
23899,2170,chamar,NameEntity
23900,2170,Disanayake,NameEntity
23901,2170,...,Symbol
23902,2171,Chorme,NameEntity
23903,2172,3,NameEntity
23904,2172,namaskara,Sin-Eng
23905,2172,paataya,Sin-Eng
23906,2172,#lightupsrilanka,English
23907,2172,#vesak,NameEntity
23908,2172,#Srilanka_ZemlakPLC,English
23909,2173,Bartell,NameEntity
23910,2173,1,NameEntity
23911,2173,gb,NameEntity
23912,2173,denawa,Sin-Eng
23913,2173,..,Symbol
23914,2173,eth,Sin-Eng
23915,2173,Lebsack,NameEntity
23916,2173,apima,Sin-Eng
23917,2173,knwa,Sin-Eng
23918,2174,තුන්,Sinhala
23919,2174,කොන්,Sinhala
23920,2174,ප්‍රේමයක්,Sinhala
23921,2174,ගැන,Sinhala
23922,2174,අපූරු,Sinhala
23923,2174,කතාවක්,Sinhala
23924,2174,",",Symbol
23925,2174,සිනහව,Sinhala
23926,2174,අතරින්,Sinhala
23927,2174,සිංහල,Sinhala
23928,2174,චිත්‍රපටය,Sinhala
23929,2174,Lebsack,NameEntity
23930,2174,NTX​​,NameEntity
23931,2174,App,English
23932,2174,එක,Sinhala
23933,2174,තුලින්,Sinhala
23934,2174,දැන්ම,Sinhala
23935,2174,නරඹන්න,Sinhala
23936,2174,.,Symbol
23937,2175,දිනකට,Sinhala
23938,2175,රු,Sinhala
23939,2175,.,Symbol
23940,2175,5,NameEntity
23941,2175,/,Symbol
23942,2175,-,Symbol
23943,2175,යි,Sinhala
23944,2175,හෝ,Sinhala
23945,2175,මාසෙටම,Sinhala
23946,2175,රු,Sinhala
23947,2175,.,Symbol
23948,2175,150,NameEntity
23949,2175,/,Symbol
23950,2175,-,Symbol
23951,2175,යි,Sinhala
23952,2175,.,Symbol
23953,2175,බදු,Sinhala
23954,2175,අදාළ,Sinhala
23955,2175,වේ,Sinhala
23956,2175,.,Symbol
23957,2176,West,English
23958,2176,indies,English
23959,2176,win,English
23960,2177,Cutomer,English
23961,2177,care,English
23962,2177,කතා,Sinhala
23963,2177,කරහම,Sinhala
23964,2177,",",Symbol
23965,2177,ඇමතුමේ,Sinhala
23966,2177,ඉන්න,Sinhala
23967,2177,කියලා,Sinhala
23968,2177,විසන්ධි,Sinhala
23969,2177,කරහම,Sinhala
23970,2177,හරිද,Sinhala
23971,2178,Can,English
23972,2178,make,English
23973,2178,now,English
23974,2178,using,English
23975,2178,package,English
23976,2178,sim,English
23977,2178,...,Symbol
23978,2178,couple,English
23979,2178,package,English
23980,2179,This,English
23981,2179,is,English
23982,2179,not,English
23983,2179,enough,English
23984,2180,Down,English
23985,2180,South,English
23986,2180,❤,Symbol
23987,2180,🙏,Symbol
23988,2181,Batz,NameEntity
23989,2181,going,English
23990,2181,to,English
23991,2181,offer,English
23992,2181,5G,NameEntity
23993,2181,and,English
23994,2181,increase,English
23995,2181,of,English
23996,2181,monthly,English
23997,2181,quota,English
23998,2181,^,Symbol
23999,2181,_,Symbol
24000,2181,^,Symbol
24001,2181,(,Symbol
24002,2181,According,English
24003,2181,to,English
24004,2181,the,English
24005,2181,symbols,English
24006,2181,of,English
24007,2181,the,English
24008,2181,image,English
24009,2181,),Symbol
24010,2182,Wish,English
24011,2182,you,English
24012,2182,a,English
24013,2182,very,English
24014,2182,happy,English
24015,2182,birthday,English
24016,2182,🎂,Symbol
24017,2182,🎁,Symbol
24018,2183,connection,English
24019,2183,has,English
24020,2183,been,English
24021,2183,very,English
24022,2183,slow,English
24023,2183,lately,English
24024,2183,.,Symbol
24025,2184,connection,English
24026,2184,indicator,English
24027,2184,on,English
24028,2184,the,English
24029,2184,router,English
24030,2184,is,English
24031,2184,always,English
24032,2184,red,English
24033,2184,.,Symbol
24034,2185,i,English
24035,2185,tried,English
24036,2185,calling,English
24037,2185,you,English
24038,2185,guys,English
24039,2185,but,English
24040,2185,no,English
24041,2185,one's,English
24042,2185,answering,English
24043,2185,and,English
24044,2185,i,English
24045,2185,ran,English
24046,2185,out,English
24047,2185,of,English
24048,2185,credits,English
24049,2185,after,English
24050,2185,few,English
24051,2185,tries,English
24052,2185,.,Symbol
24053,2186,i,English
24054,2186,had,English
24055,2186,over,English
24056,2186,rs,English
24057,2186,.,Symbol
24058,2186,200,NameEntity
24059,2186,credits,English
24060,2186,on,English
24061,2186,my,English
24062,2186,phone,English
24063,2186,.,Symbol
24064,2186,i,English
24065,2186,even,English
24066,2186,settled,English
24067,2186,the,English
24068,2186,bill,English
24069,2186,yesterday,English
24070,2186,.,Symbol
24071,2187,please,English
24072,2187,fix,English
24073,2187,the,English
24074,2187,problem,English
24075,2187,or,English
24076,2187,don't,English
24077,2187,charge,English
24078,2187,anything,English
24079,2187,for,English
24080,2187,this,English
24081,2187,month,English
24082,2187,.,Symbol
24083,2188,i,English
24084,2188,am,English
24085,2188,using,English
24086,2188,my,English
24087,2188,phone's,English
24088,2188,connection,English
24089,2188,to,English
24090,2188,come,English
24091,2188,here,English
24092,2188,and,English
24093,2188,write,English
24094,2188,this,English
24095,2188,comment,English
24096,2188,so,English
24097,2188,what's,English
24098,2188,even,English
24099,2188,the,English
24100,2188,point,English
24101,2188,of,English
24102,2188,owning,English
24103,2188,your,English
24104,2188,4g,NameEntity
24105,2188,connection,English
24106,2188,?,Symbol
24107,2189,Mokadda,Sin-Eng
24108,2189,pakcge,English
24109,2189,eakak,Sin-Eng
24110,2189,...,Symbol
24111,2189,monada,Sin-Eng
24112,2189,free,English
24113,2189,hambenneer,Sin-Eng
24114,2190,තියෙන,Sinhala
24115,2190,ADSL,English
24116,2190,connection,English
24117,2190,එක,Sinhala
24118,2190,fibre,English
24119,2190,Connection,English
24120,2190,එකකට,Sinhala
24121,2190,මාරු,Sinhala
24122,2190,කරගද්දි,Sinhala
24123,2190,අමතරව,Sinhala
24124,2190,ගානක්,Sinhala
24125,2190,ගෙවන්න,Sinhala
24126,2190,ඕනද,Sinhala
24127,2190,?,Symbol
24128,2190,🙄,Symbol
24129,2191,එතකොට,Sinhala
24130,2191,දැනට,Sinhala
24131,2191,තියෙන,Sinhala
24132,2191,Number,English
24133,2191,එකත්,Sinhala
24134,2191,වෙනස්,Sinhala
24135,2191,වෙනවද,Sinhala
24136,2191,?,Symbol
24137,2192,විදුලි,Sinhala
24138,2192,සන්දේශ,Sinhala
24139,2192,එකට,Sinhala
24140,2192,කෝල්,Eng-Sin
24141,2192,කරල,Sinhala
24142,2192,කට්ටියම,Sinhala
24143,2192,පමිනිලි,Sinhala
24144,2192,කරමු,Sinhala
24145,2193,මුන්,Sinhala
24146,2193,අපෙන්,Sinhala
24147,2193,ගන්න,Sinhala
24148,2193,ගානට,Sinhala
24149,2193,හරියන්ඩ,Sinhala
24150,2193,සර්විස්,Eng-Sin
24151,2193,එකක්,Sinhala
24152,2193,දෙන්,Sinhala
24153,2193,නෑ,Sinhala
24154,2194,ඊයෙ,Sinhala
24155,2194,ඉදන්,Sinhala
24156,2194,රවුටර්,Eng-Sin
24157,2194,වැඩත්,Sinhala
24158,2194,නෑ,Sinhala
24159,2195,1126893,NameEntity
24160,2195,45,NameEntity
24161,2195,මෙන්න,Sinhala
24162,2195,නම්බර්,Eng-Sin
24163,2195,එක,Sinhala
24164,2195,කට්ටියම,Sinhala
24165,2195,පැමිනිලි,Sinhala
24166,2195,කරන්ඩ,Sinhala
24167,2195,Batz,NameEntity
24168,2195,එකේ,Sinhala
24169,2195,හොර,Sinhala
24170,2195,හැත්තට,Sinhala
24171,2196,WhatsApp,NameEntity
24172,2196,barida,Sin-Eng
24173,2196,use,English
24174,2196,karnna,Sin-Eng
24175,2197,Me,Sin-Eng
24176,2197,game,English
24177,2197,ekan,Sin-Eng
24178,2197,denne,Sin-Eng
24179,2197,10mb,NameEntity
24180,2197,yai,Sin-Eng
24181,2197,nee,Sin-Eng
24182,2198,meka,Sin-Eng
24183,2198,maha,Sin-Eng
24184,2198,epawenawa,Sin-Eng
24185,2199,10mb,NameEntity
24186,2199,yqk,Sin-Eng
24187,2199,ganna,Sin-Eng
24188,2199,50mb,NameEntity
24189,2199,k,Sin-Eng
24190,2199,ma,Sin-Eng
24191,2199,duwanna,Sin-Eng
24192,2199,wenwaaa,Sin-Eng
24193,2200,Witing,English
24194,2200,hopefully,English
24195,2201,Very,English
24196,2201,poor,English
24197,2201,Service,English
24198,2201,.,Symbol
24199,2202,You,English
24200,2202,all,English
24201,2202,are,English
24202,2202,Promoting,English
24203,2202,my,English
24204,2202,Hilpert,NameEntity
24205,2202,app,English
24206,2202,very,English
24207,2202,nicely,English
24208,2202,but,English
24209,2202,it,English
24210,2202,has,English
24211,2202,so,English
24212,2202,much,English
24213,2202,of,English
24214,2202,update,English
24215,2202,issues,English
24216,2202,.,Symbol
24217,2203,These,English
24218,2203,days,English
24219,2203,When,English
24220,2203,ever,English
24221,2203,I,English
24222,2203,try,English
24223,2203,to,English
24224,2203,recharge,English
24225,2203,through,English
24226,2203,the,English
24227,2203,app,English
24228,2203,it,English
24229,2203,says,English
24230,2203,payment,English
24231,2203,unsuccessful,English
24232,2203,but,English
24233,2203,they,English
24234,2203,deduct,English
24235,2203,the,English
24236,2203,amount,English
24237,2203,from,English
24238,2203,my,English
24239,2203,bank,English
24240,2203,account,English
24241,2203,.,Symbol
24242,2204,No,English
24243,2204,matter,English
24244,2204,how,English
24245,2204,many,English
24246,2204,times,English
24247,2204,I,English
24248,2204,try,English
24249,2204,same,English
24250,2204,thing,English
24251,2204,happens,English
24252,2204,and,English
24253,2204,the,English
24254,2204,amount,English
24255,2204,is,English
24256,2204,being,English
24257,2204,deducted,English
24258,2204,every,English
24259,2204,time,English
24260,2204,.,Symbol
24261,2205,Customer,English
24262,2205,service,English
24263,2205,is,English
24264,2205,also,English
24265,2205,very,English
24266,2205,bad,English
24267,2205,.,Symbol
24268,2206,Suren,NameEntity
24269,2206,Allen,NameEntity
24270,2206,Collins,NameEntity
24271,2206,will,English
24272,2206,go,English
24273,2206,hang,English
24274,2206,himself,English
24275,2206,if,English
24276,2206,he,English
24277,2206,sees,English
24278,2206,this,English
24279,2206,😂,Symbol
24280,2206,😂,Symbol
24281,2206,😂,Symbol
24282,2207,Munge,Sin-Eng
24283,2207,boru,Sin-Eng
24284,2208,Me,Sin-Eng
24285,2208,app,English
24286,2208,eka,Sin-Eng
24287,2208,play,English
24288,2208,store,English
24289,2208,eke,Sin-Eng
24290,2208,pennannenane,Sin-Eng
24291,2208,.,Symbol
24292,2209,අනේ,Sinhala
24293,2209,හුයියෝ,Sinhala
24294,2209,මේ,Sinhala
24295,2209,.,Symbol
24296,2210,තොපි,Sinhala
24297,2210,අර,Sinhala
24298,2210,ක්ලික්,Eng-Sin
24299,2210,ඇප්,Eng-Sin
24300,2210,එකෙන්,Sinhala
24301,2210,සල්ලි,Sinhala
24302,2210,කපාගන්නවා,Sinhala
24303,2210,ඊටපස්සේ,Sinhala
24304,2210,වැඩක්,Sinhala
24305,2210,කරගන්න,Sinhala
24306,2210,බෑ,Sinhala
24307,2210,සිග්නල්,Eng-Sin
24308,2210,නෑ,Sinhala
24309,2210,කියනවා,Sinhala
24310,2210,.,Symbol
24311,2211,වෙන,Sinhala
24312,2211,ඕනේ,Sinhala
24313,2211,වෙලාවක,Sinhala
24314,2211,තියෙනවා,Sinhala
24315,2211,.,Symbol
24316,2212,ලබ්බේ,Sinhala
24317,2212,සිම්,Eng-Sin
24318,2212,ගලවලා,Sinhala
24319,2212,විසි,Sinhala
24320,2212,කරනවා,Sinhala
24321,2213,Series,English
24322,2213,3,NameEntity
24323,2213,there,English
24324,2213,?,Symbol
24325,2214,i,English
24326,2214,want,English
24327,2214,to,English
24328,2214,buy,English
24329,2214,this,English
24330,2214,but,English
24331,2214,i,English
24332,2214,don't,English
24333,2214,like,English
24334,2214,this,English
24335,2214,term,English
24336,2214,These,English
24337,2214,bundles,English
24338,2214,can,English
24339,2214,be,English
24340,2214,activated,English
24341,2214,only,English
24342,2214,for,English
24343,2214,broadband,English
24344,2214,users,English
24345,2214,who,English
24346,2214,have,English
24347,2214,an,English
24348,2214,active,English
24349,2214,volume,English
24350,2214,based,English
24351,2214,broadband,English
24352,2214,package,English
24353,2214,.,Symbol
24354,2215,We,English
24355,2215,also,English
24356,2215,join,English
24357,2215,with,English
24358,2215,you,English
24359,2215,all,English
24360,2216,Mr.Gerhold,English
24361,2216,packege,English
24362,2216,denna,Sin-Eng
24363,2216,kalin,Sin-Eng
24364,2216,signel,English
24365,2216,deela,NameEntity
24366,2216,innoko,Sin-Eng
24367,2216,වස්තු,Sinhala
24368,2217,Una,Sin-Eng
24369,2217,bata,Sin-Eng
24370,2217,thuwakkuwa,Sin-Eng
24371,2217,.,Symbol
24372,2218,Coverage,English
24373,2218,map,English
24374,2218,shows,English
24375,2218,my,English
24376,2218,area,English
24377,2218,isn't,English
24378,2218,covered,English
24379,2218,with,English
24380,2218,4G,NameEntity
24381,2218,network,English
24382,2218,...,Symbol
24383,2218,but,English
24384,2218,",",Symbol
24385,2218,",",Symbol
24386,2218,this,English
24387,2218,shows,English
24388,2218,it,English
24389,2218,is,English
24390,2218,available,English
24391,2218,...,Symbol
24392,2218,41312,NameEntity
24393,2218,is,English
24394,2218,Batz,NameEntity
24395,2218,4G,NameEntity
24396,2218,...,Symbol
24397,2218,Isn't,English
24398,2218,it,English
24399,2218,?,Symbol
24400,2218,?,Symbol
24401,2218,?,Symbol
24402,2219,Kaduwela,NameEntity
24403,2219,teleshop,English
24404,2219,cashier,English
24405,2219,Salli,Sin-Eng
24406,2219,allanna,Sin-Eng
24407,2219,baa,Sin-Eng
24408,2219,kiyanawa,Sin-Eng
24409,2219,...,Symbol
24410,2220,Card,English
24411,2220,payment,English
24412,2220,vitharalu,Sin-Eng
24413,2220,puluwa,Sin-Eng
24414,2220,...,Symbol
24415,2221,Tnx,English
24416,2221,for,English
24417,2221,that,English
24418,2221,promotion,English
24419,2221,.,Symbol
24420,2222,Im,English
24421,2222,realy,English
24422,2222,happy,English
24423,2222,abt,English
24424,2222,Gerhold,NameEntity
24425,2222,internet,English
24426,2222,.,Symbol
24427,2223,Data,English
24428,2223,pkgs,English
24429,2223,",",Symbol
24430,2223,offers,English
24431,2223,",",Symbol
24432,2223,ect,English
24433,2223,..,Symbol
24434,2224,මං,Sinhala
24435,2224,මේ,Sinhala
24436,2224,දාන,Sinhala
24437,2224,පොස්ට්,Eng-Sin
24438,2224,ඒක,Sinhala
24439,2224,Gerhold,NameEntity
24440,2224,සහ,Sinhala
24441,2224,Gibson,NameEntity
24442,2224,පාවිච්චි,Sinhala
24443,2224,කරන,Sinhala
24444,2224,අයට,Sinhala
24445,2224,ගොඩක්,Sinhala
24446,2224,වැදගත්,Sinhala
24447,2224,වෙයි,Sinhala
24448,2224,.,Symbol
24449,2225,🔴,Symbol
24450,2225,ඊලගට,Sinhala
24451,2225,ඒතන,Sinhala
24452,2225,මෙන්න,Sinhala
24453,2225,මේ,Sinhala
24454,2225,Code,English
24455,2225,එක,Sinhala
24456,2225,ගහන්න,Sinhala
24457,2225,.,Symbol
24458,2225,(,Symbol
24459,2225,මතක,Sinhala
24460,2225,අැතුව,Sinhala
24461,2225,Capital,English
24462,2225,",",Symbol
24463,2225,Simple,English
24464,2225,හොදට,Sinhala
24465,2225,බලලා,Sinhala
24646,2225,හරියටම,Sinhala
24467,2225,ගහන්න,Sinhala
24468,2225,.,Symbol
24469,2225,),Symbol
24470,2225,👇,Symbol
24471,2225,👇,Symbol
24472,2225,👇,Symbol
24473,2225,Code,English
24474,2225,:,Symbol
24475,2225,1O8WhA,NameEntity
24476,2226,ඊට,Sinhala
24477,2226,පස්සෙ,Sinhala
24478,2226,ඔයාට,Sinhala
24479,2226,ඒක,Sinhala
24480,2226,active,English
24481,2226,කරගන්න,Sinhala
24482,2226,පුලුවන්,Sinhala
24483,2226,.,Symbol
24484,2227,🔴,Symbol
24485,2227,සැ,Sinhala
24486,2227,.,Symbol
24487,2227,යු,Sinhala
24488,2227,÷,Symbol
24489,2227,ඔයාට,Sinhala
24490,2227,වගේම,Sinhala
24491,2227,මටත්,Sinhala
24492,2227,unlimited,English
24493,2227,පැය,Sinhala
24494,2227,6ක්,Sinhala
24495,2227,හම්බෙනව,Sinhala
24496,2227,.,Symbol
24497,2228,මේක,Sinhala
24498,2228,සීයට,Sinhala
24499,2228,සීයක්ම,Sinhala
24500,2228,free,English
24501,2228,.,Symbol
24502,2228,මං,Sinhala
24503,2228,වගකීමෙන්,Sinhala
24504,2228,කියන්නෙ,Sinhala
24505,2228,.,Symbol
24506,2229,මං,Sinhala
24507,2229,මේක,Sinhala
24508,2229,ඒක,Sinhala
24509,2229,පාරක්,Sinhala
24510,2229,පාව්ච්චි,Sinhala
24511,2229,කරලත්,Sinhala
24512,2229,තියනවා,Sinhala
24513,2229,.,Symbol
24514,2229,වැඩි,Sinhala
24515,2229,වැඩියෙන්,Sinhala
24516,2229,free,English
24517,2229,data,English
24518,2229,ලබාගන්න,Sinhala
24519,2230,Sachini,NameEntity
24520,2230,DabareMadurangai,NameEntity
24521,2230,Gunasekara,NameEntity
24522,2230,just,English
24523,2230,why,English
24524,2230,😑,Symbol
24525,2231,Apooo,Sin-Eng
24526,2231,siknal,English
24527,2231,ne,Sin-Eng
24528,2231,eka,Sin-Eng
24529,2231,nisa,Sin-Eng
24530,2231,wedak,Sin-Eng
24531,2231,ne,Sin-Eng
24532,2232,mage,Sin-Eng
24533,2232,11gb,NameEntity
24534,2232,data,English
24535,2232,eka,Sin-Eng
24536,2232,1GB,NameEntity
24537,2232,karalane,Sin-Eng
24538,2232,Double,English
24539,2232,data,English
24540,2232,karanawa,Sin-Eng
24541,2232,kiyala,Sin-Eng
24542,2232,eka,Sin-Eng
24543,2232,dan,Sin-Eng
24544,2232,1GB,NameEntity
24545,2232,karala,Sin-Eng
24546,2233,Lebsack,NameEntity
24547,2233,maha,Sin-Eng
24548,2233,boru,Sin-Eng
24549,2233,karayoo,Sin-Eng
24550,2234,Bolt,NameEntity
24551,2234,Newziland,English
24552,2235,Worst,English
24553,2235,service,English
24554,2235,provider,English
24555,2235,and,English
24556,2235,worst,English
24557,2235,internet,English
24558,2235,connection,English
24559,2235,i,English
24560,2235,have,English
24561,2235,ever,English
24562,2235,experience,English
24563,2235,in,English
24564,2235,Sri,NameEntity
24565,2235,Lanka,NameEntity
24566,2236,Mama,Sin-Eng
24567,2236,15,NameEntity
24568,2236,days,English
24569,2236,unlimited,English
24570,2236,pakage,English
24571,2236,ekak,Sin-Eng
24572,2236,demma,Sin-Eng
24573,2236,dawas,Sin-Eng
24574,2236,dekakata,Sin-Eng
24575,2236,vithara,Sin-Eng
24576,2236,kalin,Sin-Eng
24577,2236,.,Symbol
24578,2237,Ada,Sin-Eng
24579,2237,ude,Sin-Eng
24580,2237,indan,Sin-Eng
24581,2237,data,English
24582,2237,weda,Sin-Eng
24583,2237,karanne,Sin-Eng
24584,2237,nane,Sin-Eng
24585,2237,.,Symbol
24586,2238,මට,Sinhala
24587,2238,වගේ,Sinhala
24588,2238,මේ,Sinhala
24589,2238,මාසේ,Sinhala
24590,2238,ඩේටා,Eng-Sin
24591,2238,ඉක්මනට,Sinhala
24592,2238,ඉවරවුණු,Sinhala
24593,2238,අය,Sinhala
24594,2238,කෝ,Sinhala
24595,2238,",",Symbol
24596,2238,මුන්ට,Sinhala
24597,2238,කෝල්,Eng-Sin
24598,2238,කරාම,Sinhala
24599,2238,කියනවා,Sinhala
24600,2238,මම,Sinhala
24601,2238,පාවිච්චි,Sinhala
24602,2238,කරලලු,Sinhala
24603,2238,",",Symbol
24604,2238,11GB,NameEntity
24605,2238,එක,Sinhala
24606,2238,දවසකින්,Sinhala
24607,2238,ඉවර,Sinhala
24608,2238,වෙලා,Sinhala
24609,2238,කරපු,Sinhala
24610,2238,දේකුත්,Sinhala
24611,2238,නෑ,Sinhala
24612,2238,",",Symbol
24613,2238,මුන්ගේ,Sinhala
24614,2238,system,English
24615,2238,අවුලක්,Sinhala
24616,2238,කියලා,Sinhala
24617,2238,පිලි,Sinhala
24618,2238,ගන්නෙත්,Sinhala
24619,2238,නෑ,Sinhala
24620,2238,",",Symbol
24621,2238,මුන්,Sinhala
24622,2238,ඩේටා,Eng-Sin
24623,2238,හොරු,Sinhala
24624,2239,What,English
24625,2239,about,English
24626,2239,aluth,Sin-Eng
24627,2239,kade,Sin-Eng
24628,2240,FYI,English
24629,2240,I've,English
24630,2240,still,English
24631,2240,got,English
24632,2240,the,English
24633,2240,same,English
24634,2240,coverage,English
24635,2240,issue,English
24636,2240,that,English
24637,2240,I've,English
24638,2240,complained,English
24639,2240,about,English
24640,2240,.,Symbol
